Brands,Models,Version,Currency,Price,Urlpic,Year,KM,Fuel_type,Transmission,Location,Color,Cilinders,Upholstery,Engine
Nissan,Sentra,2.0L,USD,"u$s8,800",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/sentra/pe/RT_PU_ad7f583c4890486cbd9c8b80233462f3.webp,2009,81000 km,gasolina,manual 6 velocidades,Arequipa |Arequipa,Rojo,4 en línea,tela,1997 cc
Mazda,3 Sedán,1.6L Core,USD,"u$s14,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_a4df4def6b844ab2981a1770c1b92823.webp,2019,57800 km,gasolina,manual 5 velocidades,Lima |Lima,Azul,4 en línea,tela,1600 cc
Toyota,Rav4,2.0 4x2,USD,"u$s21,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_c07e0d6005084b33b89d3373032e780b.webp,2017,20500 km,gasolina,manual 6 velocidades,Trujillo |La Libertad,Rojo Metalizado,4 en línea,tela,1987 cc
Mazda,CX-9,2.5L High,USD,"u$s37,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-9/pe/RT_PU_09405f30f5d64092acc3eeab08c66194.webp,2020,18000 km,gasolina,automática 6 velocidades,Lima |Lima,Gris Grafito,6 en línea,cuero,2498 cc
Toyota,Corolla,1.6 XLI,USD,"u$s10,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_44bfb2e45f4645f48af36d3f01bb9dbc.webp,2010,161512 km,gasolina,manual 5 velocidades,Lima |Lima,Gris,4 en línea,gamuza,1600 cc
Great Wall,H3,2.0L Pilot 4x2,USD,"u$s11,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/h3/pe/RT_PU_4b340006ac40451e89056fcf5ee74d09.webp,2016,60000 km,gasolina,manual 5 velocidades,Lima |Lima,Gris,4 en línea,tela,1998 cc
Nissan,AD,Wagon Automatico,USD,"u$s3,400",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/ad/pe/RT_PU_2eb6a8c847dc4c6abe4e8be3f37251e2.webp,2003,250000 km,gasolina,automática 4 velocidades,Lima |Lima,Blanco,4 en línea,gamuza,1600 cc
Nissan,Versa,1.6L Drive,USD,"u$s13,600",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/versa/pe/RT_PU_e409d42fde4d42eabe921bc9239721e5.webp,2021,16300 km,gasolina,manual 5 velocidades,Lima |Lima,Marrón,4 en línea,tela,1598 cc
Mazda,3 Sedán,2.5L High,USD,"u$s15,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_d1ef5dfdac7d44fd9e1cf3926f4d53d1.webp,2015,52000 km,gasolina,manual 6 velocidades,Lima |Lima,Rojo,4 en línea,cuero y vinilo,2488 cc
Volkswagen,Passat,1.8L,USD,"u$s10,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/passat/pe/RT_PU_9e69247bb0b6426d8af5b3cefd7631a2.webp,2010,160000 km,gasolina,manual 5 velocidades,Lima |Lima,Gris,4 en línea,gamuza,1800 cc
KIA,Sorento,2.4 EX 4x2  Plus,USD,"u$s16,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sorento/pe/RT_PU_6413eb4661b043d7a3656634a654d838.webp,2013,104000 km,gasolina,manual 6 velocidades,Lima |Lima,Gris,4 en línea,tela,2399 cc
Land Rover,Range Rover Sport,3.0L HSE TDV6,USD,"u$s22,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/land-rover/range-rover-sport/pe/RT_PU_14e92b1ee2ce4784b3540e8e800d88b8.webp,2011,106000 km,diesel,automática 8 velocidades,Lima |Lima,Blanco,6 en V,cuero,2993 cc
KIA,Cerato,1.6 EX,USD,"u$s9,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_b075200757744bfb8a2427e79e593a66.webp,2012,154000 km,gasolina,manual 6 velocidades,Lima |Lima,Plata,4 en línea,tela,1599 cc
Mitsubishi,Lancer,1.3 GL std,USD,"u$s4,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/lancer/pe/RT_PU_f1c5ba15ae004fc98bfe813ac53207f9.webp,1996,700000 km,gasolina,manual 5 velocidades,Lima |Lima,Azul,4 en línea,gamuza,1300 cc
Chery,Q22,1.2 Full,USD,"u$s8,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/q22/pe/RT_PU_9d69d89cf437464db70666b7c3657786.webp,2020,47000 km,gasolina,manual 5 velocidades,Lima |Lima,Plata,4 en línea,tela,1200 cc
Subaru,XV,2.0i AWD,USD,"u$s12,800",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_8ee38a0be3634c8792a229b3234ef356.webp,2012,79600 km,gasolina,manual 6 velocidades,Lima |Lima,Gris Oscuro,4 Bóxer,tela,1995 cc
Mini,Cooper Countryman,1.5L S E ALL4,USD,"u$s23,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mini/cooper-countryman/pe/RT_PU_80e605f791044f488e557fd90b81a05d.webp,2014,63000 km,,automática 6 velocidades,Lima |Lima,Verde,,tela,1499 cc
KIA,Rio,1.2 LX,USD,"u$s5,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_9820af429ccf49429427887369424b27.webp,2008,85000 km,gasolina,manual 5 velocidades,Lima |Lima,Verde,4 en línea,tela,1199 cc
Toyota,Hilux,2.8L Tdi 4x4 CD SRV,USD,"u$s33,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_16cb90f9b97d41349a26b29585da7b1d.webp,2017,60000 km,gasolina,manual 6 velocidades,Lima |Lima,Gris Oscuro,4 en línea,tela,2755 cc
Foton,F300S,2.8L,USD,"u$s17,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/foton/f300s/pe/RT_PU_4d101655c530474bbcf1b2f2599a851f.webp,2021,16000 km,diesel,manual 5 velocidades,Lima |Lima,Blanco,4 en línea,tela,2771 cc
Suzuki,Swift,1.2 GL AC,USD,"u$s12,600",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift/pe/RT_PU_1d2e11797be0421da89c623dfb8d17d9.webp,2020,31500 km,gasolina,manual 5 velocidades,Lima |Lima,Plata,4 en línea,tela,1200 cc
Suzuki,Swift Sedán,1.2L GL,PEN,"$27,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift-sedan/pe/RT_PU_d838d999067844e781cb61811776ac6e.webp,2016,300000 km,gasolina,manual 5 velocidades,Lima |Lima,Blanco Perla,4 en línea,tela,1197 cc
Subaru,Outback,2.5i,USD,"u$s15,800",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/outback/pe/RT_PU_21511c429b044e93a07698d7f393c18f.webp,2014,106000 km,gasolina,manual 5 velocidades,Lima |Lima,Negro,4 en línea,gamuza,2500 cc
Toyota,Avanza,1.5L,USD,"u$s14,001",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/avanza/pe/RT_PU_a343ba81913b4f81944906f16e587c3f.webp,2017,148000 km,gasolina,manual 5 velocidades,Lima |Lima,Negro,4 en línea,tela,1495 cc
MG,5,1.5L Sport,USD,"u$s12,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mg/mg5/pe/RT_PU_1c142300883b476d9be151b6d71e0cc3.webp,2020,25000 km,gasolina,manual 5 velocidades,Lima |Lima,Gris,4 en línea,símil cuero,1498 cc
KIA,Mohave,3.8L V6 Aut,USD,"u$s24,900",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/mohave/pe/RT_PU_6b5f4a8c25d04166b2f814d17b37fe8b.webp,2018,21300 km,gasolina,automática 5 velocidades,Lima |Lima,Blanco,6 en V,tela y cuero,3778 cc
Mitsubishi,L200 DK-R,2.5L GLX HP 4x4,USD,"u$s22,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/l200-dk-r/pe/RT_PU_18e940df373c4972ae5aa0ad40130a1c.webp,2017,76000 km,diesel,manual 5 velocidades,Lima |Lima,Negro,4 en línea,tela,2477 cc
Nissan,Almera,1.6L Aut,USD,"u$s5,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/almera/pe/RT_PU_d41f181978e745b9abe319428bb4cae7.webp,2003,167000 km,gasolina,automática 4 velocidades,Callao |Callao,Rojo,4 en línea,tela,1596 cc
Ssangyong,Actyon,2.3L 4x2,USD,"u$s9,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ssangyong/actyon/pe/RT_PU_80b552e085db4f5390585312eb6c57a2.webp,2013,100000 km,gasolina,manual 5 velocidades,Cusco |Cusco,Plata,4 en línea,tela,2300 cc
Geely,Coolray,Sport Plus,USD,"u$s21,990",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/geely/coolray/pe/RT_PU_cf16000fcba746378389595831ecc7b7.webp,2022,100 km,gasolina,automática 7 velocidades,Lima |Lima,Naranja,4 en línea,símil cuero y tela,1477 cc
Toyota,Rav4,2.0 4x2,USD,"u$s23,800",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_e0ddf8bf4f7a4a028edf9612281472ba.webp,2017,59500 km,gasolina,manual 6 velocidades,Arequipa |Arequipa,Negro,4 en línea,tela,1987 cc
Mazda,3 Sedán,2.0 GS Core,USD,"u$s15,350",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_d97c16a0d9a1414589eca3a24bd1442e.webp,2016,58000 km,gasolina,manual 5 velocidades,Arequipa |Arequipa,Gris,4 en línea,símil cuero,1598 cc
Peugeot,5008,1.6L Allure,USD,"u$s10,900",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/peugeot/5008/pe/RT_PU_8a11dc11a005451494ad6796f45833db.webp,2012,69000 km,gasolina,automática 6 velocidades,Lima |Lima,Gris,4 en línea,tela,1498 cc
Great Wall,H3,2.0L City 4x2,USD,"u$s8,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/great-wall/h3/pe/RT_PU_ce03075a7e8146b3affda5dabecc4dda.webp,2013,134000 km,gasolina,manual 5 velocidades,Lima |Lima,Negro,4 en línea,tela,2000 cc
Suzuki,Ertiga,1.5L GL Aut,USD,"u$s17,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/ertiga/pe/RT_PU_351d7a0c136a4b109f4f1615c3e711f9.webp,2020,50000 km,gasolina,automática 4 velocidades,Lima |Lima,Negro,4 en línea,tela,1462 cc
Geely,GC7,1.5 GL,USD,"u$s7,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/geely/gc7/pe/RT_PU_7122b9f654ce4b3f8f3cb6afdde81a2f.webp,2015,70000 km,gasolina,automática 5 velocidades,Lima |Lima,Rojo,4 en línea,símil cuero,1498 cc
Toyota,Rav4,2.0 4x2 Aut,USD,"u$s17,800",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_5d1c8b69f6cf4fbea87c39d487bdb2b2.webp,2015,79000 km,gasolina,automática 6 velocidades,Lima |Lima,Negro,4 en línea,tela,1987 cc
Suzuki,Vitara,1.6 GL Lux 2WD  Aut,USD,"u$s17,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/vitara/pe/RT_PU_e4344eb49c344604bfadbcd9fc8f4f78.webp,2017,71000 km,gasolina,automática 6 velocidades,Lima |Lima,Plata,4 en línea,tela,1586 cc
Nissan,X-Trail,Exclusive Full,USD,"u$s12,950",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/x-trail/pe/RT_PU_57dafe0f386b4a228d0c21e0f8f2d6a4.webp,2011,129000 km,gasolina,Xtronic CVT con modo manual (6 vel),Lima |Lima,Gris Metálico,4 en línea,cuero,2488 cc
Mazda,3 Sport,2.0L Core,USD,"u$s17,490",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sport/pe/RT_PU_3a4995019ffe457d9ad372c27e7bd809.webp,2018,38000 km,gasolina,manual 6 velocidades,Lima |Lima,Plata,4 en línea,tela,1998 cc
Toyota,Hilux,"Doble Cabina Pickup 4x4 L4,2.4,8v S 1 3",USD,"u$s28,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_47fefbcc11ac4d48978941b4880c094b.webp,2017,74671 km,gasolina,N/D,Arequipa |Arequipa,Blanco,N/D,,
KIA,Rio,1.4 EX,USD,"u$s9,400",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_6d4fc7aa276f4270a8fb381203e9c595.webp,2017,120000 km,gasolina,manual 6 velocidades,Lima |Lima,Gris Grafito,4 en línea,tela,1399 cc
Toyota,Rav4,GX 2.4L Aut,USD,"u$s20,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_1c8238a5f8374982a25fae20f50e571c.jpg,2013,41000 km,gasolina,automática 4 velocidades,Lima |Lima,Plata,4 en línea,tela,2362 cc
Peugeot,Bipper,1.4L Furgon,USD,"u$s7,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/peugeot/bipper/pe/RT_PU_b5af39eeed894f48ae7378023b8e52b8.webp,2014,128000 km,gasolina,manual 5 velocidades,Lima |Lima,Blanco,4 en línea,tela,1360 cc
Mitsubishi,ASX,2.0L GLS CVT Full,USD,"u$s14,800",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/asx/pe/RT_PU_5b5d83f1fb8441f285f1b5d60ef6b89b.webp,2015,98000 km,gasolina,automática CVT,Puno |Puno,Rojo,4 en línea,tela,1998 cc
Mazda,CX-5,2.0L GS Core Aut,USD,"u$s21,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-5/pe/RT_PU_17beef573ee14eea9d294327d2b03451.webp,2018,51000 km,gasolina,automática secuencial 6 velocidades,Lima |Lima,Gris,4 en línea,tela,1998 cc
KIA,Cadenza,3.5 EX Aut,USD,"u$s11,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cadenza/pe/RT_PU_199c671711084f3e8b3879a5af1af698.webp,2011,79000 km,gasolina,automática secuencial 6 velocidades,Arequipa |Arequipa,Blanco,6 en V,cuero,3500 cc
Suzuki,Dzire,1.2L GLX Aut,USD,"u$s11,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/dzire/pe/RT_PU_5a11c4b9fa1c4113bdd6b02e2e2236bd.webp,2019,45000 km,gasolina,automática 5 velocidades,Lima |Lima,Negro,4 en línea,tela,1197 cc
Mazda,CX-3,2.0L Entry,USD,"u$s17,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-3/pe/RT_PU_e2dad5c5cfb147a4a4a840343ce376ba.webp,2020,23600 km,gasolina,manual 6 velocidades,Lima |Lima,Blanco,4 en línea,tela,1998 cc
Mercedes Benz,Clase A,A 180,USD,"u$s15,200",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-a/pe/RT_PU_da480b9294a84627a868315936dc7011.webp,2014,49000 km,gasolina,manual 6 velocidades,Lima |Lima,Negro,4 en línea,tela y vinilo,1595 cc
Volvo,460 GLT,GLT 2000,USD,"u$s2,900",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volvo/460-glt/pe/RT_PU_4e939b3df0064b9cb3d8d95ebe971294.webp,1989,162000 km,gasolina,,Lima |Lima,Blanco,,,
Nissan,Frontier,XE,USD,"u$s30,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/frontier/pe/RT_PU_cfc47da64a6443a78f2930bd8317fce0.webp,2022,3200 km,diesel,manual 6 velocidades,Arequipa |Arequipa,Plata,4 en línea,tela,2488 cc
Renault,Duster,2.0L Dynamique 4x2,USD,"u$s8,700",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/renault/duster/pe/RT_PU_69c6d0256a674482b2d15c4ae06c4a12.webp,2013,92000 km,gasolina,manual 6 velocidades,Callao |Callao,Gris Estrella,4 en línea,tela,1998 cc
Suzuki,Ertiga,1.5L GL,USD,"u$s20,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/ertiga/pe/RT_PU_3f07500460ed4201bb467ef0af1e6251.jpg,2022,1264 km,gasolina,manual 5 velocidades,Huancayo |Junin,Plata,4 en línea,tela,1462 cc
Jeep,Renegade,Sport Aut,USD,"u$s20,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/renegade/pe/RT_PU_31bf4dd2f19e429097af39e03c4e7303.webp,2018,52000 km,gasolina,automática 6 velocidades,Lima |Lima,Blanco,4 en línea,tela,1747 cc
Nissan,Tiida Sedán,1.6L Confort,USD,"u$s8,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/tiida-sedan/pe/RT_PU_77b5f191cda24aad89d4cdf22770e25e.webp,2010,90000 km,gasolina,manual 5 velocidades,Lima |Lima,Plata,4 en línea,tela,1598 cc
KIA,Rio Cross,1.4L LX Sport Aut,PEN,"$12,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio-cross/pe/RT_PU_22c9817108ae428c9c0d58066073cfdf.webp,2019,90000 km,gasolina,automática 6 velocidades,Lima |Lima,Negro,4 en línea,tela,1368 cc
Mitsubishi,Montero,3.2L GLS Aut,USD,"u$s3,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/montero/pe/RT_PU_11813034500942c884e6fe6eb00d1664.webp,1993,100000 km,diesel,automática 5 velocidades,Lima |Lima,Blanco,4 en línea,cuero,3200 cc
Jeep,Grand Cherokee,"Limited (Vw1) V8,4.7i,16v A 1 2",USD,"u$s12,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/grand-cherokee/pe/RT_PU_3b29a7dca2ea4dae86b6a012268b2684.webp,2007,160000 km,gasolina,N/D,Lima |Lima,Rojo,N/D,,
Toyota,Etios,1.5L DLX,USD,"u$s13,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/etios/pe/RT_PU_29212f47cd0c4c9da1e33b2e1331fab3.webp,2021,24000 km,gasolina,manual 6 velocidades,Lima |Lima,Blanco,4 en línea,tela,1496 cc
MG,ZX,1.5L Full,USD,"u$s14,990",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mg/zx/pe/RT_PU_33d17dcb017e4cdf92df5ad6708c41aa.webp,2020,36000 km,gasolina,manual 5 velocidades,Lima |Lima,Plata,4 en línea,cuero,1498 cc
Volkswagen,Jetta,2.0L Trendline,USD,"u$s15,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/jetta/pe/RT_PU_ddb4a1ba3098472db8b0f10c8f39c5b4.webp,2017,37000 km,gasolina,manual 5 velocidades,Arequipa |Arequipa,Negro,4 en línea,tela,1984 cc
Suzuki,Swift Hybrid,Hybrid,USD,"u$s14,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift-hybrid/pe/RT_PU_a40201554de240e08c28f5fce10dd642.webp,2022,2364 km,,manual 5 velocidades,Lima |Lima,Rojo,,tela,1242 cc
Suzuki,Swift,1.3L,USD,"u$s6,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift/pe/RT_PU_cecfc0c2ce494bcdb583059af7744d48.webp,2007,104000 km,gasolina,manual 5 velocidades,Lima |Lima,Negro,4 en línea,tela,1328 cc
Toyota,Rav4,2.0L 4x2 Aut,USD,"u$s21,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_ce7ec4556ca7479d8b2f14de4a7ec905.webp,2016,60000 km,gasolina,automática 6 velocidades,Lima |Lima,Negro,4 en línea,tela,1987 cc
KIA,Sorento,2.4 EX Aut 4x4 Full Deluxe,USD,"u$s16,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sorento/pe/RT_PU_ebf2b356f1334f17afc7d983abd61dff.webp,2013,155000 km,gasolina,automática 6 velocidades,Lima |Lima,Plata Brillante,4 en línea,cuero,2399 cc
Mazda,3 Sport,2.5L High,USD,"u$s19,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sport/pe/RT_PU_ff987e9b4f5f4a5ab0c72f8728a7a04a.webp,2019,33000 km,gasolina,manual 6 velocidades,Arequipa |Arequipa,Gris,4 en línea,cuero,2497 cc
KIA,Cerato,1.6 EX,USD,"u$s12,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_02ff3aab1eb04166ae4c4861783092cd.webp,2013,89286 km,gasolina,manual 6 velocidades,Lima |Lima,Rojo,4 en línea,tela,1599 cc
Suzuki,Swift,1.2L GL,USD,"u$s3,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/swift/pe/RT_PU_64acdd37ffe146cba086f375d9a73e2c.webp,1993,52000 km,gasolina,manual 5 velocidades,Ica |Ica,Gris Perla,4 en línea,tela,1197 cc
Dongfeng,S500,1.5L Comfort,USD,"u$s12,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/dongfeng/s500/pe/RT_PU_e48b916a56d64cb884e32a3fd4f8fa43.webp,2019,51000 km,gasolina,manual 5 velocidades,Lima |Lima,Azul,4 en línea,símil cuero,1499 cc
Toyota,Rush,1.5L Full,USD,"u$s20,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rush/pe/RT_PU_4cbab59c7a3c4767b0e952dedf24eb89.webp,2021,13000 km,gasolina,manual 5 velocidades,Leoncio Prado |Huanuco,Rojo,4 en línea,tela,1496 cc
Mazda,3 Sedán,2.0 GS Core,USD,"u$s17,400",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_cc0bde3b4f344129a31a9c9fdb8aee4b.webp,2014,34000 km,gasolina,manual 5 velocidades,Lima |Lima,Rojo,4 en línea,símil cuero,1598 cc
Mercedes Benz,Clase S,"320 V6,3.2i,18v A 2 1",USD,"u$s25,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-s/pe/RT_PU_93097376b1464b269215b5746fb5f0e7.webp,2010,55000 km,gasolina,N/D,Lima |Lima,Gris,N/D,,
Volkswagen,Gol Sedán,1.6L Power Aut,USD,"u$s11,300",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/gol-sedan/pe/RT_PU_37e5197895f04aeeb28f61bf9f91c4fd.webp,2017,53000 km,gasolina,automática 5 velocidades,Lima |Lima,Negro,4 en línea,tela,1598 cc
Foton,Gratour PX,1.3L 8Pas,USD,"u$s9,700",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/foton/gratour-px/pe/RT_PU_31f12f15e53740079202eb7a499fa8d5.webp,2018,50000 km,gasolina,manual 5 velocidades,Chiclayo |Lambayeque,Marrón,4 en línea,tela,1311 cc
Chery,Tiggo 7 PRO,1.5L Full,USD,"u$s16,400",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/tiggo-7-pro/pe/RT_PU_626feefa5e73432393c6a3fb5711ffd0.webp,2020,47000 km,gasolina,manual 6 velocidades,Lima |Lima,Rojo,4 en línea,cuero,1498 cc
Subaru,XV,2.0i AWD Dynamic Aut,USD,"u$s21,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_ee171191b72c4754949897d8da2fc3b9.webp,2019,46500 km,gasolina,automática CVT,Lima |Lima,Azul,4 Bóxer,tela,1999 cc
Volkswagen,T-Cross,1.6L Highline Tiptronic,USD,"u$s25,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/t-cross/pe/RT_PU_100f3fe629ac44c290b187a10f0d0862.webp,2020,19500 km,gasolina,Tiptronic de 6 velocidades,Lima |Lima,Gris Platino,4 en línea,cuero,1598 cc
Land Rover,Velar,3.0L R-Dynamic SE,PEN,"$75,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/land-rover/velar/pe/RT_PU_808a9e6cc0ff4213ac3c44744a75b9fd.webp,2020,12000 km,gasolina,automática 8 velocidades,Lima |Lima,Gris,4 en línea,cuero,2995 cc
Toyota,Corolla,1.6 GLI,USD,"u$s11,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_d90934740157438287bd190e3a1cb937.webp,2014,87000 km,gasolina,manual 5 velocidades,Lima |Lima,Negro,4 en línea,gamuza,1600 cc
KIA,Sorento,2.4 EX Full 4x2 Aut,USD,"u$s18,200",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/sorento/pe/RT_PU_758ff2a00e1a4efc88d5c992e23386e5.webp,2015,63600 km,gasolina,automática 6 velocidades,Lima |Lima,Blanco,4 en línea,tela,2359 cc
Mazda,CX-3,2.0i High 2WD Aut,USD,"u$s20,000",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-3/pe/RT_PU_653c934c85df4bb28cf8621078247764.webp,2018,18500 km,gasolina,automática 6 velocidades,Lima |Lima,Gris,4 en línea,cuero,1998 cc
Ssangyong,Rexton Diesel,2.7L,USD,"u$s9,500",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ssangyong/rexton-ii/pe/RT_PU_71eaef199ddc4296b6e0978b52059a3b.webp,2010,250000 km,diesel,manual 5 velocidades,Lima |Lima,Negro,5 en línea,tela,2700 cc
Subaru,XV,2.0i AWD,PEN,"$15,400",https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_6ea2faced35e442d8c8cc0aea343a9e5.webp,2014,53000 km,gasolina,manual 6 velocidades,Chiclayo |Lambayeque,Azul Marino,4 Bóxer,tela,1995 cc
